"Seq_ID","Lactobacillus_crispatus","Lactobacillus_iners","Gardnerella_vaginalis","Lactobacillus_gasseri","Lactobacillus_jensenii","Bifidobacterium_breve","Atopobium_vaginae","Lactobacillus_acidophilus","Lactobacillus_rhamnosus","Bifidobacterium_kashiwanohense","Prevotella_timonensis","Streptococcus_anginosus","Bifidobacterium_longum","Lachnospiraceae_BVAB1","Prevotella_bivia","Lactobacillus_ultunensis","Aerococcus_christensenii","Bifidobacterium_animalis","Prevotella_amnii","Lactobacillus_gallinarum","Streptococcus_salivarius","Streptococcus_gallolyticus","Finegoldia_magna","Rothia_mucilaginosa","Lactobacillus_pentosus","Atopobium_rimae","Scardovia_wiggsiae","Lactobacillus_paracasei","Streptococcus_pseudopneumoniae","Anaerococcus_vaginalis","Enterococcus_faecalis","Lactobacillus_leichmannii","Bifidobacterium_dentium","Mobiluncus_mulieris","Ureaplasma_parvum","Sneathia_sanguinegens","Alloscardovia_omnicolens","Veillonella_atypica","Streptococcus_mitis","Peptoniphilus_lacrimalis","Prevotella_melaninogenica","Clostridiales_BVAB2","Haemophilus_parainfluenzae","Granulicatella_adiacens","Streptococcus_parasanguinis","Actinomyces_neuii","Streptococcus_agalactiae","Anaerococcus_tetradius","Dialister_micraerophilus","Neisseria_perflava","Porphyromonas_uenonis","Peptoniphilus_harei","Streptococcus_infantis","Prevotella_disiens","Prevotella_buccalis","Prevotella_corporis","Corynebacterium_tuberculostearicum","Anaeroglobus_geminatus","Dialister_propionicifaciens","Actinomyces_odontolyticus","Prevotella_denticola","Bifidobacterium_bifidum","Gemella_haemolysans","Fusobacterium_nucleatum","Veillonella_montpellierensis","Peptoniphilus_coxii","Anaerococcus_lactolyticus","Prevotella_histicola","Arthrobacter_humicola","Porphyromonas_bennonis","Propionimicrobium_lymphophilum","Staphylococcus_epidermidis","Shuttleworthia_satelles","Streptococcus_sanguinis","Mobiluncus_curtisii","Streptococcus_oralis","Gemella_sanguinis","Alloprevotella_tannerae","Neisseria_macacae","Peptoniphilus_koenoeneniae","Peptostreptococcus_stomatis","Corynebacterium_sundsvallense","Facklamia_hominis","Corynebacterium_tuscaniense","Corynebacterium_kroppenstedtii","Propionibacterium_acnes","Prevotella_multiformis","Peptostreptococcus_anaerobius","Lactobacillus_salivarius","Gemella_asaccharolytica","Parvimonas_micra","Haemophilus_sputorum","Actinotignum_schaalii","Streptococcus_australis","Staphylococcus_haemolyticus","Mycoplasma_hominis","Corynebacterium_riegelii","Solobacterium_moorei","Campylobacter_ureolyticus","Streptococcus_cristatus","Lactobacillus_vaginalis","Pseudocitrobacter_anthropi","Prevotella_bergensis","Pelomonas_puraquae","Atopobium_deltae","Lautropia_mirabilis","Corynebacterium_pyruviciproducens","Porphyromonas_gingivalis","Anaerococcus_murdochii","Rhodococcus_qingshengii","Streptococcus_dentisani","Corynebacterium_aurimucosum","Jonquetella_anthropi","Clostridium_colicanis","Brevibacterium_massiliense","Atopobium_parvulum","Murdochiella_asaccharolytica","Trichococcus_pasteurii","Actinomyces_graevenitzii","Corynebacterium_coyleae","Actinotignum_sanguinis","Pseudomonas_psychrotolerans","Actinobaculum_massiliense","Peptococcus_niger","Granulicatella_elegans","Prevotella_jejuni","Psychrobacter_vallis","Prevotella_oris","Corynebacterium_amycolatum","Kosakonia_sacchari","Abiotrophia_defectiva","Varibaculum_cambriense","Moryella_indoligenes","Aerococcus_urinae","Corynebacterium_xerosis","Rothia_aeria","Corynebacterium_simulans","Dialister_pneumosintes","Rhodanobacter_spathiphylli","Actinomyces_turicensis","Neorhizobium_huautlense","Streptococcus_constellatus","Arthrobacter_cumminsii","Prevotella_pallens","Leptotrichia_wadei","Eggerthia_catenaformis","Enterococcus_gilvus","Staphylococcus_argenteus","Bacillus_coagulans","Bacteroides_fragilis","Corynebacterium_jeikeium","Bradyrhizobium_jicamae","Corynebacterium_appendicis","Acinetobacter_guillouiae","Actinomyces_radingae","Actinomyces_hongkongensis","Campylobacter_hominis","Peptoniphilus_gorbachii","Corynebacterium_imitans","Fretibacterium_fastidiosum","Prevotella_salivae","Lactobacillus_amylovorus","Neorhizobium_alkalisoli","Capnocytophaga_sputigena","Acidovorax_facilis","Porphyromonas_somerae","Prevotella_veroralis","Corynebacterium_renale","Oribacterium_sinus","Stomatobaculum_longum","Actinomyces_viscosus","Lactobacillus_ruminis","Lachnoanaerobaculum_orale","Megasphaera_micronuciformis","Clostridiales_BVAB3","Pseudomonas_aeruginosa","Campylobacter_concisus","Eubacterium_rectale","Lactobacillus_johnsonii","Brevundimonas_bullata","Catonella_morbi","Prevotella_enoeca","Ezakiella_peruensis","Bulleidia_extructa","Methylobacterium_populi","Facklamia_ignava","Rothia_dentocariosa","Ralstonia_insidiosa","Bacteroides_uniformis","Lactobacillus_coleohominis","Actinomyces_europaeus","Prevotella_loescheii","Actinoplanes_regularis","Anaerococcus_prevotii","Gemella_morbillorum","Mycoplasma_spermatophilum","Faecalibacterium_prausnitzii","Prevotella_nanceiensis","Corynebacterium_pilbarense","Peptoniphilus_duerdenii","Olsenella_uli","Haemophilus_haemolyticus","Bacteroides_massiliensis","Acinetobacter_indicus","Ornithinibacillus_contaminans","Veillonella_seminalis"
"G001",9.58359343489654,2.23784132280375,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,0.62840341036965,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,0.62840341036965,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295,-0.064743770190295
"G010",9.99076585883834,1.02901505950784,-0.0695972291602654,0.62354995139968,1.02901505950784,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,1.31669713195963,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654,-0.0695972291602654
"G100",10.1751779394972,2.27551859660361,1.48706123623934,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,0.570770504365188,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,1.82353347286056,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,3.17346018980957,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,0.570770504365188,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,1.95706486548508,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,2.07484790114146,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757,-0.122376676194757
"G101",3.5461409336979,7.74149694544329,9.43172071874025,-0.424150979854218,0.268996200705728,-0.424150979854218,6.34892939580132,-0.424150979854218,-0.424150979854218,-0.424150979854218,3.15936795860189,-0.424150979854218,-0.424150979854218,-0.424150979854218,3.82434426219514,-0.424150979854218,2.83394555816726,-0.424150979854218,8.08501003986476,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,3.61890028798033,-0.424150979854218,-0.424150979854218,-0.424150979854218,0.268996200705728,2.90805353032099,-0.424150979854218,-0.424150979854218,-0.424150979854218,4.14019721161362,-0.424150979854218,5.60893524194458,-0.424150979854218,-0.424150979854218,-0.424150979854218,3.04158492294551,-0.424150979854218,-0.424150979854218,3.31351863842915,-0.424150979854218,2.57158129369977,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,4.34653364461145,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,0.268996200705728,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,3.56483306671006,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218,-0.424150979854218
"G102",4.14934890656397,8.74543687792763,9.33719377897745,-0.141110534584416,-0.141110534584416,-0.141110534584416,1.46832737784968,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,4.66291051014884,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416,-0.141110534584416
"G103",6.31127239018201,9.67094481866614,4.27835086413707,1.99823862699508,8.61564160496956,2.57360277189864,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,2.3659634071204,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,1.18730841077875,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,2.19890932245723,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141,-0.198985950341141
