"","Metabolite","I - II _pval","I - III _pval","I - IV _pval","I - V _pval","I - VII _pval","II - III _pval","II - IV _pval","II - V _pval","II - VII _pval","III - IV _pval","III - V _pval","III - VII _pval","IV - V _pval","IV - VII _pval","V - VII _pval","LDepleted _pval","36 - 8 _pval"
"671",469.3287893,0.396757166357224,0.594281545544818,0.178431720336572,0.97025338963253,0.995446175228183,0.887409326639056,0.961269376600939,0.902789602250375,0.976018151342765,0.696796727071017,0.802767501609704,0.997594786918686,0.459029862270219,0.944465604983538,0.999500190074667,0.473769663485856,0.664151548857553
"672",469.383423,0.650617659611358,0.752818548699003,0.527860546299898,0.702971107624739,0.980600009582379,0.929226929331576,0.472032545693636,0.977386563714032,0.98347106553266,0.336255133919453,0.769321711607922,0.997594786918686,0.141350830976335,0.9472260470872,0.971735004836239,0.18258260434129,0.510509088079689
"673",469.4360931,0.421821198970073,0.293515649134178,0.915814788073313,0.510755260386227,0.980600009582379,0.959353749339824,0.720293118015398,0.978953587792568,0.976018151342765,0.428315666374357,0.90010905162868,0.997594786918686,0.36297916086838,0.981600255166877,0.971735004836239,0.500021213568194,0.965770448145578
"674",470.3438175,0.886404880342194,0.984572303020736,0.749843055166578,0.874609146666677,0.980600009582379,0.897638435301688,0.811906426194476,0.977386563714032,0.976018151342765,0.830372059880922,0.733674253409806,0.997594786918686,0.465729048973137,0.981600255166877,0.971735004836239,0.60359478311372,0.761091135560324
"675",471.3626006,0.913045168882809,0.8409756801633,0.338057937801235,0.761302785894447,0.980600009582379,0.80037653341289,0.58164210734946,0.936935397961923,0.976018151342765,0.626804115755279,0.516839773925249,0.997594786918686,0.123743739494787,0.814767473810738,0.989778165021339,0.230029642172359,0.860701006667076
"676",472.3746772,0.870777524291462,0.984572303020736,0.55353177893068,0.841236486800577,0.980600009582379,0.881471292169555,0.677407575188821,0.964354122323939,0.986358779150278,0.655066241220449,0.692209385993456,0.997594786918686,0.28456428136446,0.926438672662155,0.992329281605402,0.373233184745927,0.895063837469133
"677",473.3436057,0.996657076188782,0.400721668240247,0.287804655994672,0.97505163484888,0.980600009582379,0.564281382532169,0.637978811331349,0.998341536260515,0.981932623338476,0.956656367071047,0.69283193647964,0.997594786918686,0.564954299225611,0.926438672662155,0.974432539066049,0.479156325752718,0.261429211424206
"678",474.2582675,0.0747321644415239,0.28386896377865,0.0727588352902542,0.16267646677137,0.980600009582379,0.704818243086691,0.966597900352062,0.998341536260515,0.976018151342765,0.760595812402969,0.676957139744235,0.997594786918686,0.834991199875825,0.9472260470872,0.989778165021339,0.78624461759972,0.955470222429008
"679",474.309739,0.999599062300695,0.990549910171277,0.0922154021986944,0.945361729896368,0.980600009582379,0.991310818466635,0.390364662634279,0.998341536260515,0.976018151342765,0.171730726409964,0.891828622946133,0.997594786918686,0.411857509740332,0.812984037573998,0.971735004836239,0.114213681673542,0.681435665922391
"680",475.3118082,0.639319390821357,0.99905921324974,0.230497264160729,0.97025338963253,0.980600009582379,0.698564534545577,0.241313326346233,0.955377506067035,0.976018151342765,0.341758730252133,0.955043773996638,0.997594786918686,0.370710389222832,0.812984037573998,0.971735004836239,0.144474454339749,0.478812476712423
"681",476.6043986,0.78964634213568,0.955164421949562,0.805261122181552,0.92823284707496,0.980600009582379,0.885256171535723,0.756395422728689,0.902789602250375,0.976018151342765,0.773075283256719,0.799591690206437,0.997594786918686,0.950895870856212,0.772326219190672,0.971735004836239,0.789863996793555,0.579118326359358
"682",478.2706618,0.499492847671218,0.187182315852378,0.035231841362865,0.702971107624739,0.980600009582379,0.849800652824388,0.698906816321009,0.998341536260515,0.976018151342765,0.732149783506682,0.955043773996638,0.997594786918686,0.729141713059506,0.940764986870127,0.971735004836239,0.34921327372209,0.793630709171546
"683",478.3291537,0.285641797171799,0.420059398372076,0.662465059671071,0.849635311787472,0.980600009582379,0.909834198415779,0.790954627787509,0.978953587792568,0.976018151342765,0.776561582458821,0.955043773996638,0.997594786918686,0.901848285311838,0.926438672662155,0.971735004836239,0.882702313067411,0.846322158615275
"684",478.4012384,0.483918230270628,0.286108760740311,0.929428218115343,0.890054263057472,0.980600009582379,0.928695589070115,0.738963624981553,0.998341536260515,0.976018151342765,0.40724804056473,0.83909920884174,0.997594786918686,0.773940709700612,0.926438672662155,0.971735004836239,0.653206640778932,0.80213359848562
"685",479.2614072,0.290586758004055,0.773072878962879,0.18161203993696,0.553620894293597,0.980600009582379,0.642676866641753,0.995754251764669,0.998341536260515,0.976018151342765,0.500286401885818,0.65864944156409,0.997594786918686,0.962799664713651,0.9472260470872,0.971735004836239,0.693177525329214,0.123285295053799
"686",479.3701549,0.85268042606558,0.518512427176995,0.813070048890276,0.95743600020831,0.980600009582379,0.458579013534302,0.995754251764669,0.949867412869732,0.985038580363597,0.352938967458478,0.78621921179681,0.997594786918686,0.784323611515858,0.966875417125786,0.971735004836239,0.710462259329983,0.814046763394375
"687",480.265335,0.283227235350043,0.745877554630575,0.561109926932744,0.95743600020831,0.980600009582379,0.660798560576403,0.848757370135586,0.880163803812366,0.989176247592647,0.918783352189004,0.927292528472369,0.997594786918686,0.834991199875825,0.9472260470872,0.971735004836239,0.905415721379694,0.581760217106386
"688",480.3087829,0.0141642424910511,0.213798409226482,0.000662265835578637,0.564266097472775,0.980600009582379,0.563233739515027,0.899615580423261,0.902789602250375,0.976018151342765,0.214946496639468,0.983063376309496,0.997594786918686,0.34421122262868,0.962704916385299,0.971735004836239,0.103006798898672,0.537140400772485
"689",480.3696803,0.856561196239731,0.860235324994412,0.618588038556009,0.95743600020831,0.980600009582379,0.72457103343377,0.965334793418913,0.998341536260515,0.979281252691007,0.496234500580334,0.817697639498302,0.997594786918686,0.87483557510997,0.981600255166877,0.971735004836239,0.70127749537801,0.397600197962654
