"","Metabolite","I - II _pval","I - III _pval","I - IV _pval","I - V _pval","I - VII _pval","II - III _pval","II - IV _pval","II - V _pval","II - VII _pval","III - IV _pval","III - V _pval","III - VII _pval","IV - V _pval","IV - VII _pval","V - VII _pval","LDepleted _pval","36 - 8 _pval","I - II _t.ratio","I - III _t.ratio","I - IV _t.ratio","I - V _t.ratio","I - VII _t.ratio","II - III _t.ratio","II - IV _t.ratio","II - V _t.ratio","II - VII _t.ratio","III - IV _t.ratio","III - V _t.ratio","III - VII _t.ratio","IV - V _t.ratio","IV - VII _t.ratio","V - VII _t.ratio","LDepleted _t.ratio","36 - 8 _t.ratio"
"813","439.086339",6.48713184482897e-06,0.489114743844294,0.168055465228015,0.0468450580553526,1.15405669715642e-05,0.000235443804056216,0.0105824495136293,0.0266167377788095,0.0080848088106213,0.419306850113569,0.187196640368181,3.53250991730202e-05,0.674405165741383,0.000184818841037037,0.000309262255657611,0.697375245665321,0.130302507833399,-4.66537893836055,-0.692993108229429,-1.38338383568166,-2.00057704819716,-4.52039931433506,3.75340031132733,2.58116180649471,2.23583730832939,-2.6797596801704,-0.80914237550998,-1.32331707733337,-4.24953763057706,-0.420673787440769,-3.81823611478212,-3.68296903880299,-0.389377228038846,-1.51676387553875
"814","439.3014655",0.0700953594289937,0.16893976438309,4.32774533130634e-07,0.0667129388161202,0.0593043024444988,0.497151879105232,0.00664626406154936,0.95491263543871,0.249132117657265,9.24561073842899e-05,0.511611440365906,0.145339628452893,0.00388975079592191,0.933064888115738,0.235322856248802,2.11251945960502e-05,0.463536548108247,1.82294345015655,1.37998087101055,5.20704582104407,1.84327466383219,1.89722664149905,-0.680257344458637,2.74142191110041,-0.0566147783574344,1.15598227819459,3.97543086001779,0.657356080722276,1.46218123678583,-2.91548843651052,-0.0840950019555551,1.19052219351424,-4.33842490224723,0.733954536598337
"815","439.3792823",0.396977939938863,0.32193391258932,0.509540945360526,0.0861704847561855,0.718136536753843,0.959824694913366,0.894733888312744,0.507713899580588,0.964185346546696,0.916586517474989,0.404790457371006,0.947193275378145,0.423533239289654,0.917158108778156,0.805179079359026,0.8803960762064,0.352472340745136,-0.849376502183214,-0.993167963413301,-0.660750934486668,-1.72522730847801,-0.361619095479116,0.0504476202610676,0.132494410638826,-0.663801461920723,-0.0449743649031438,0.104861425603501,-0.834935492975242,-0.0663411286219591,-0.801863282041437,-0.104174933424903,0.247074064680454,-0.150648743847621,0.93110530701146
"816","440.2582153",0.168980508591929,0.369008997003529,0.594678471253448,0.714127296315152,0.00127819243768958,0.536672795534335,0.504987574978376,0.39515598339465,0.00964309532459186,0.876332354448157,0.723407987348231,0.00364552782129806,0.870354170045286,0.00403548815684295,0.00282028401863709,0.944612523782612,0.120299930343074,-1.38148602344799,-0.900245890842158,-0.532813391573798,-0.366844655247034,-3.28126981954422,0.618984495183563,0.667798723319339,0.852320533380906,-2.62075824791907,0.155786543498617,0.354369994639648,-2.9525855001922,0.1633871096075,-2.91645946316025,-3.03511394527663,-0.0695452158890311,1.55762447880251
"817","441.2529247",0.0221540825519171,0.126806351132953,0.111687217783787,0.357742629695892,0.837030365069914,0.285201930093244,0.535135402741212,0.23023177455047,0.288675687997814,0.695825918040462,0.758280262549649,0.515800965684536,0.546373403123019,0.436352991208527,0.601263416727583,0.601810050100109,0.000142428338110878,-2.30730269715743,-1.53135470562924,-1.59590234441522,-0.921438104835292,0.205918147013361,1.07130361478538,0.621076879792366,1.203307111435,1.06346624510893,-0.391340720828972,0.308047160393706,0.650808842748365,0.603940016377788,0.779645188501998,0.523296058849466,0.522375556401274,-3.85825398734863
"818","441.3157104",0.000631224098127118,0.00537796671885356,6.79328728501389e-06,0.0147614406072184,0.165296459271027,0.256535716463369,0.320948899958107,0.357796371064832,0.94089416048062,0.019885866473979,0.907694770865628,0.58994711358735,0.0512750035286277,0.704849945974368,0.627187782999455,0.00505114941632793,0.298504373015512,3.48704973158594,2.81537985633172,4.61779538216597,2.46088614861512,1.39416927892554,-1.13830134506049,0.995019306361784,-0.922009482304107,0.0742664062495425,2.3457388549952,0.116093834635678,0.540058297272674,-1.95992116649668,-0.379446641706768,0.486665377508727,-2.83199217777485,1.0412860821706
"819","442.2559713",0.113999141148335,0.232795737646682,0.640755072713169,0.938603938730344,0.511275254483684,0.550960777011844,0.370251922421371,0.174450057338068,0.228679254882113,0.65445580425628,0.322848738415496,0.320068859699116,0.649713185552997,0.425649257677132,0.543363175442124,0.878752142697223,0.000424181266370477,-1.58876934222194,-1.19635890952268,-0.467276298420542,0.0771179399310327,0.658084667394608,0.597363816090556,0.897934195811402,1.36323929004548,1.20764078801635,0.44812899433143,0.990758207841113,0.996920141749613,0.454736011118364,0.798288116771546,0.608829644966338,-0.152713546074103,-3.56345636990989
"820","442.3192647",0.596069428247521,0.945665848671506,0.39408018853694,0.440842309831637,0.366533452103467,0.593702933922633,0.784964837072982,0.865354408933039,0.500821682702796,0.383684730223516,0.442872907189816,0.363471437780768,0.90971695116922,0.58638392308647,0.546851112117651,0.551544347756366,0.296487674920676,0.531117793086167,-0.0682375747291177,0.853980266298322,0.772391693378849,0.905682459679377,-0.534435367730574,0.273221848202873,0.169810060756533,0.674779790076182,0.872852331718964,0.768855500286881,0.911505087819428,-0.113525055585555,0.545166733118997,0.603821795423723,-0.596339688533259,1.04565607884442
"821","443.2497727",0.938447466322527,0.269964277444066,0.700445498252652,0.279851715306864,0.593348824929306,0.381801891510701,0.7089143467737,0.360658974628581,0.626202446447404,0.650221767220662,0.87673051018285,0.398644446971713,0.596786358253494,0.516388225902784,0.375200283417663,0.944669246178176,0.276033934542644,0.077349708227314,-1.10664127345487,-0.385304558016173,-1.08393382766237,0.53510763967819,-0.876929220526595,-0.373897626581925,-0.91663718989376,0.488039633016054,0.454138701941745,-0.155329926797887,0.846411704329933,-0.529857138104725,0.65032464627352,0.889328498886112,-0.0694884415417791,-1.09104306044391
"822","443.2949994",0.000704742996325662,0.000624226461103973,2.22623508419091e-05,0.0732234478606679,0.0636479442439966,0.526916364620438,0.430467910188352,0.15821482257299,0.59481814251025,0.113874632001943,0.315995920659648,0.421224504078729,0.0256331026789185,0.866821816178238,0.242599394203737,0.0108024654583974,0.105617795948098,3.45467350044662,3.47712270345803,4.33814972807417,1.80143187133563,1.86824394759861,-0.633961776533495,0.789998099727775,-1.41712831901021,0.532970020673148,1.58727906916211,-1.00521039826172,0.806481504048735,-2.24690196830824,0.167961429122681,1.17302201903832,-2.57037802324669,1.62266754282074
"823","444.8668006",0.664430355955411,0.180965840936821,0.866629652326426,0.725737909562181,0.484826408630599,0.172322902589096,0.631660584448118,0.529071835858778,0.607823946704653,0.403252831001731,0.480477085911473,0.2789334956025,0.893027466662681,0.466596379106414,0.424834273852682,0.942394710852015,0.142305948675409,0.434612562930192,-1.34262467332489,-0.168148220753225,-0.351323832910391,0.700270473440619,-1.37031319489316,-0.480138546961282,-0.630682164496951,0.514229640552185,0.837448777053876,0.706855813886714,1.08659991066239,-0.13463052304559,0.729739854087846,0.800189844948011,-0.0723418985770723,1.47077055424475
"824","445.3326629",0.24177783343433,0.890479014979083,0.868915502412207,0.900078278836128,0.360883302750598,0.241891934198694,0.28792753508877,0.289691767551508,0.656337604053248,0.95490915798389,0.991663636085658,0.347364005883732,0.967457954026131,0.351575987816184,0.353950805195674,0.672078516082283,0.725899794193649,1.17483138533106,-0.137872262145457,-0.165231291775243,-0.125728308313979,0.916436180453036,-1.1740874802873,-1.06546274645821,-1.06196045695038,0.445836877440072,-0.0566053865159686,-0.0104609044428744,0.942625283480242,0.0408419635958276,0.934209921521779,0.929758051620775,0.423835729192429,0.350885867018777
"825","446.9715224",0.569076538049892,0.82637141904916,0.462595047600812,0.00896343563858537,0.725978869719078,0.497493340374264,0.295579531081133,0.0120848150731019,0.896649720351733,0.586778958613359,0.0237380347706301,0.68195161530118,0.14632298897651,0.544656293035276,0.208062186174868,0.817353229764282,0.47933897604886,0.570596168044078,-0.219655718187583,-0.735942752759343,-2.6409019138319,0.351126068589515,-0.679842455581134,-1.04874812128947,-2.53614337949099,0.130107947326862,-0.54431611910121,-2.27875547300213,0.410589614712547,-1.45782183923173,0.60705885490545,1.26422035821132,0.231224422500039,0.708170420207001
"826","449.2582194",0.473678670202231,0.89527156827403,0.517692177641434,0.926686879539207,0.665174299036738,0.455236807669085,0.969477324460387,0.609990675259699,0.869267197948494,0.473114778967632,0.852570524579913,0.642209330063795,0.638043499159351,0.856769361938119,0.698183325146003,0.610959568921277,0.450720908159469,0.718291794252091,-0.131826145569941,0.648113498042967,0.0921431188654641,0.43361866613003,-0.748469903439192,-0.0383159860636897,-0.5110491882035,0.164859187115319,0.718771132659634,0.186097688046345,0.465537208527323,-0.471135597930501,0.180771582575215,0.388493160323844,-0.509487614089808,-0.755094563182781
"827","450.2642537",0.000116139338952837,0.252291791856697,2.36021212220289e-08,0.0366103494854961,0.353171878745506,0.00539159914152149,0.141593841678427,0.109742359200637,0.580398963619443,4.06394274945112e-06,0.280058702105079,0.563466249322123,0.00160488111803371,0.224090742202327,0.870557988189629,1.83518217897347e-05,0.191530208361413,3.94536638868732,1.14755350053888,5.78079430777789,2.10321253445183,0.930603308151763,-2.81333316483886,1.47526987091416,-1.60683346910353,-0.55370517557349,4.70973669747978,1.08263761170222,0.578662480272934,-3.19032103733894,-1.21932002974395,0.163159076546384,-4.3680470032634,1.30902209392457
