"","Metabolite","I - II _pval","I - III _pval","I - IV _pval","I - V _pval","I - VI _pval","I - VII _pval","II - III _pval","II - IV _pval","II - V _pval","II - VI _pval","II - VII _pval","III - IV _pval","III - V _pval","III - VI _pval","III - VII _pval","IV - V _pval","IV - VI _pval","IV - VII _pval","V - VI _pval","V - VII _pval","VI - VII _pval","LDepleted _pval","36 - 8 _pval","I - II _t.ratio","I - III _t.ratio","I - IV _t.ratio","I - V _t.ratio","I - VI _t.ratio","I - VII _t.ratio","II - III _t.ratio","II - IV _t.ratio","II - V _t.ratio","II - VI _t.ratio","II - VII _t.ratio","III - IV _t.ratio","III - V _t.ratio","III - VI _t.ratio","III - VII _t.ratio","IV - V _t.ratio","IV - VI _t.ratio","IV - VII _t.ratio","V - VI _t.ratio","V - VII _t.ratio","VI - VII _t.ratio","LDepleted _t.ratio","36 - 8 _t.ratio"
"1","69.07137301",0.461923202425278,0.884344923690697,0.672006391318075,0.288605381454048,0.837471905871788,0.140163398753171,0.440907256788959,0.655998497222438,0.186174960205034,0.791318722846047,0.089111843241841,0.62364589747194,0.408742218288673,0.793596446888974,0.170456391879482,0.216929926774774,0.980886953119545,0.110741844970308,0.48008800779152,0.357187207347373,0.208118692276046,0.619900304357844,0.0289799769457654,0.736743167892029,-0.145620095031225,0.423890809447735,-1.06360045604095,0.205378174687491,-1.47884049174676,-0.771800548845518,-0.445911600581538,-1.32537692993393,-0.264888698137502,-1.70468953127863,0.491258574257123,-0.827456019459443,0.261969012634691,-1.37371527700963,-1.23763770621023,0.0239838531484709,-1.59912561578016,0.707374925784599,-0.922066924299006,-1.26162654915722,-0.496532817084622,2.19263085804838
"2","70.06400193",0.69661048778536,0.999802107971518,0.00764978443844957,0.487545208078174,0.447290954803976,0.607435284527557,0.716621327439744,0.242336272435373,0.910165685544576,0.678115640207855,0.507448048280716,0.022283716666783,0.544532036388044,0.459403881746997,0.61968687328911,0.190955020629771,0.695601779061433,0.138203363065416,0.718436092668886,0.431604958640062,0.368026159675896,0.0199826220231639,0.782114147688519,0.390326528215712,0.000248288621625572,2.68912288212458,0.695352984534129,0.761463309679118,-0.514251498548096,-0.363365908949474,1.17164201318721,0.112938841404518,0.415568480529643,-0.663490098802078,2.29918738250682,0.606802757003524,0.741276967648938,-0.49676853886847,-1.31118348813821,-0.391815464508336,-1.48614214004726,0.361054471221249,-0.787458982477347,-0.901671398702164,-2.34015615156967,-0.276772541257481
"3","71.03461656",0.898469498776087,0.2971440165516,0.00062695267284453,0.976578829961667,0.685914811854106,0.1304459353027,0.613696003259717,0.0572417137138266,0.928796518651347,0.665355089995323,0.200548604521891,0.0393504805350868,0.462776975004984,0.40827554288507,0.291446870516988,0.0152301381586202,0.0748858775804547,0.887595653560386,0.697802884560364,0.158859822688289,0.161367935820861,0.00137450059788475,0.0763319249615877,-0.127700706074566,-1.0445596361487,-3.45797226418574,-0.02938491180012,0.404866588341793,-1.51549677096867,-0.505306017378947,-1.9080246185777,0.0894303466324623,0.432968566678219,-1.28190178139819,-2.06903007557492,0.735186956483486,0.828286860982894,-1.05631089707829,2.439729319265,1.78807434738438,-0.14143503546247,0.388713933941624,-1.4115795410515,-1.40349747625812,3.22663753013474,1.77778654734269
"4","72.08049804",0.436596572467572,0.749234282146434,0.363914334150368,0.392449507881178,0.129695241933035,0.726880576446688,0.590919977856564,0.210130018869162,0.219945297039964,0.394336866688667,0.903575119728393,0.288188320212623,0.324420127591502,0.179697837860585,0.828938508463138,0.913514257961551,0.0653751905256402,0.495317520056026,0.0698518967074355,0.476085828299087,0.439227435402586,0.28908037115845,0.334541829702727,0.779053905289273,0.320000018923301,-0.909493247053797,-0.856690063959622,1.52100702317652,0.349554113654828,-0.538103338108561,-1.25584357566896,-1.22936859480174,0.853217383025147,-0.121223428662152,-1.06407404255642,-0.987176381706801,1.34594345621387,0.216216777150334,-0.108702692156121,1.85151165102794,0.682553680969827,1.82153122522999,0.713371072124555,-0.77451340401489,1.06198260481885,0.966341723947088
"5","73.04440809",0.222900246380789,0.346152009567445,0.0959232113999597,0.318355478116979,0.272776619477768,0.577008368841427,0.0920564817995976,0.853905823210122,0.0902577354245085,0.832035576334706,0.246668020733708,0.0245391299714825,0.849476068741959,0.141875573421309,0.8535008222585,0.0391768515891448,0.710469710913763,0.245296385933062,0.134341296691281,0.932721957861003,0.244241462444093,0.0816621772182262,0.827275362323446,1.22163656965653,-0.943930294777792,1.67110423592379,-0.999958883891637,1.09958193585744,-0.558309722634793,-1.69053369938894,-0.18430038872193,-1.70007864993987,0.212320178796225,-1.1602979069708,2.26111885657295,-0.18997470556985,1.47436959335276,-0.184792216266494,-2.07232692272328,0.371708856367881,-1.1638314083618,1.50287987742047,-0.0844847684814115,-1.16683808734262,-1.74717594687956,0.218358671785111
"6","77.01036526",0.618585013534599,0.837889588337902,0.841612919053401,0.726655855386628,0.310159994630413,0.484988278355243,0.729757842566792,0.563676036110022,0.837776791833527,0.574536938384742,0.381133967286618,0.727648570997514,0.876290202986554,0.368246475027366,0.45442111612934,0.655078085882814,0.286923051766866,0.543686635071515,0.445239603591024,0.418835172647301,0.227775220744357,0.571670985729203,0.761895037369656,0.498485405271419,0.204840593855011,-0.20005237145032,0.3500342690294,1.01764889190092,-0.69922556032223,-0.345840810724344,-0.57813077427945,-0.204956537499261,0.562246984204402,-0.877040472899301,-0.348661296879252,0.155845758334946,0.901941565387183,-0.74907515994365,0.447274600312812,1.06784670814019,-0.60796273448572,0.764956963050476,-0.809634198165931,-1.20907554343535,0.566317874868216,-0.303218158363124
"7","79.02758842",0.712648361704387,0.43485609767518,0.0025021920577694,0.0903178021593438,0.834215241212142,0.0216189292462228,0.425909833781234,0.0379372659823016,0.158793356167021,0.686440719274953,0.0267329417237198,0.0550245657584831,0.361443119209305,0.893264560597652,0.0532223639560135,0.488964781877065,0.27998909461739,0.256923977956796,0.521089617682617,0.150084868918888,0.102251989250919,0.0128044775345269,0.907999402628065,0.368708192910875,-0.782302051690556,-3.0549099855697,-1.70112101376492,-0.2095813782328,-2.30893915005907,-0.797473676250017,-2.08568556252222,-1.41327959360294,-0.40421689227458,-2.22507108327027,-1.92757981954776,-0.914340559798534,0.134350727846121,-1.94046938402335,0.692970636861001,1.08327228241596,-1.1357592616663,0.642812611210751,-1.4428954032667,-1.63972170462592,2.5058281977939,-0.115643255410565
"8","81.06546955",0.652265615336171,0.289524064743263,0.768224265186479,0.61044298109455,0.224801079430147,0.234561241042789,0.302268230129298,0.557053708226199,0.95104553751607,0.190015612059692,0.423534341213139,0.503053482928237,0.226465535923462,0.46943561817771,0.125611615514147,0.513488376316047,0.294190320199771,0.206719934580954,0.17126069175837,0.365855283178347,0.0864299801801234,0.713603520988832,0.0987579862618039,-0.451165526917719,1.061774158432,0.295039976061482,-0.510188676576014,1.2178888476104,-1.19124339603384,1.03374935566837,0.587983242385161,0.0614569791532035,1.31471214450447,-0.801349314225878,-0.670702543552564,-1.21273450768578,0.724871460679881,-1.53608458735634,-0.654383011840575,1.05183421431175,-1.26545831584749,1.37331758080364,-0.905728244240719,-1.7213143827603,-0.36742544262891,-1.65509593623885
"9","84.04415427",0.024699658810377,0.824122697637368,0.0150252108111098,0.369052015691773,0.243210377723249,0.909487141592215,0.0263288600533697,0.477472300528179,0.17428686931207,0.714604680427219,0.185171515785721,0.0227892254772749,0.34367862476198,0.218093627862545,0.978516247782216,0.337975351752744,0.91422036752382,0.312395128822944,0.523705470448033,0.616987435244482,0.385407200324322,0.187218471856298,0.633312013399468,2.2587829893081,-0.222492580129681,2.44854868914537,0.900012086334048,1.17045474246829,-0.113773646500223,-2.23356625162872,-0.71130830825225,-1.36218884129888,-0.366123852873629,-1.32749723942439,2.29019023487424,0.948680733713211,1.2354765769652,-0.026949130359868,-0.959909922209461,0.107847504776713,-1.01171902983032,0.638738062112886,-0.500605233809937,-0.869338080184692,-1.32203423815843,-0.477481524098878
"10","84.08054472",0.538054406084034,0.817438436592308,0.00987928110378384,0.809897490303698,0.0437983675714251,0.90628987918155,0.478246350678572,0.359585477395649,0.708766716496066,0.168961655189313,0.657190231628278,0.0155592860400557,0.704087336761029,0.0392795258479001,0.978948972345855,0.100188952925704,0.376813273155843,0.27892224787366,0.0805767148746418,0.827651506985489,0.144736667484589,0.0182557736582983,0.938127918912883,0.61650726890161,-0.231084401122993,2.59882266242189,0.240820910110361,2.02827152594778,-0.117803148199936,-0.710050840838374,0.917536823342042,-0.373888428574791,1.37958245924803,-0.444128073477519,2.43366049403445,0.380207365586528,2.07412798076306,-0.0264044718506583,-1.64934250408013,0.885578231596578,-1.08433204184851,1.75560762348275,-0.217874924472651,-1.46218191236086,-2.37320840598397,0.0776789190469037
