"","Metabolite","I - II _pval","I - III _pval","I - IV _pval","I - V _pval","I - VI _pval","I - VII _pval","II - III _pval","II - IV _pval","II - V _pval","II - VI _pval","II - VII _pval","III - IV _pval","III - V _pval","III - VI _pval","III - VII _pval","IV - V _pval","IV - VI _pval","IV - VII _pval","V - VI _pval","V - VII _pval","VI - VII _pval","LDepleted _pval","36 - 8 _pval"
"37",105.0332488,0.475395661010932,0.898520088561163,0.172289561052201,0.996057372914688,0.89954214251353,0.979473355972794,0.891953351125185,0.772137300920461,0.945977092218263,0.497654681954006,0.999935661985809,0.768794482668793,0.999138215839279,0.78830799504279,0.987649609496751,0.482002412003592,0.755784344933351,0.842060393767707,0.889704105923971,0.989090445457532,0.967122362145094,0.628815460581013,0.0666390350801789
"38",105.069967,0.887230505930934,0.99260698906184,1.51696236297847e-07,0.962391939222392,0.73446711903498,0.775972015771057,0.921885072680779,0.205492849976514,0.998440032272259,0.877965573502547,0.999935661985809,6.64088842258353e-06,0.999138215839279,0.786640281817579,0.863046930011165,0.0329223866746825,0.714330687266656,0.759038976948967,0.859591167089035,0.973860464586253,0.993924484709201,6.65075596839147e-07,0.788879706550245
"39",106.0361751,0.739263468736202,0.924535240819492,0.883368658123405,0.962391939222392,0.715128124902959,0.95791944165432,0.923439760109289,0.625075054570537,0.945977092218263,0.959100292290284,0.999935661985809,0.567008221998052,0.999138215839279,0.859299949445698,0.987649609496751,0.936702496033989,0.772117252011935,0.919897212014357,0.655716364224671,0.985215810616442,0.941227855267886,0.621324015541485,0.867984125239418
"40",106.0730745,0.94158539768941,0.911060351151429,7.37448033864283e-05,0.984651478627442,0.900177518793363,0.940695475364812,0.952376306706248,0.205492849976514,0.998440032272259,0.975563723743946,0.999935661985809,1.89004670788383e-05,0.999138215839279,0.99065320861016,0.936059518809337,0.0235728094176245,0.483703411774907,0.63587414426625,0.922573756457648,0.985215810616442,0.934958538558412,4.05352804992495e-06,0.328583058592233
"41",108.9472118,0.679900272495479,0.99260698906184,0.984972632798928,0.988353446586101,0.710423568830286,0.940695475364812,0.891953351125185,0.660105455431971,0.948170100937023,0.985915317111253,0.999935661985809,0.98099977301248,0.999138215839279,0.772692753625043,0.987649609496751,0.979322440618548,0.811002364079428,0.925615575339216,0.760145498801418,0.985215810616442,0.818238633141287,0.790793120334798,0.545874462163085
"42",109.0621518,0.708016980628427,0.861294304536222,0.858134130717476,0.962391939222392,0.975525044333469,0.763466102472148,0.954267937040608,0.578719053022496,0.99725978335693,0.860297295976741,0.999935661985809,0.409988752756182,0.999138215839279,0.891960255678477,0.925862858482809,0.612860393088983,0.966698314694535,0.572489687891698,0.892922051941303,0.973860464586253,0.79456243246007,0.303566719698054,0.717466046378497
"43",109.1013418,0.976949052852027,0.725159839783663,0.692649189699121,0.910533547798914,0.926048114852494,0.933686339874876,0.891953351125185,0.894294014589044,0.945977092218263,0.962051035047116,0.999935661985809,0.19244403965862,0.999138215839279,0.741782466469657,0.987649609496751,0.223957891767925,0.997359742083862,0.828134139142796,0.687692232029048,0.985215810616442,0.940107748724744,0.199101648519391,0.538562773916366
"44",110.0710499,0.696738967730354,0.926869527493697,0.206550088920759,0.984651478627442,0.762708776429146,0.98502263679943,0.891953351125185,0.996656009543573,0.945977092218263,0.998243687575228,0.999935661985809,0.193363012025299,0.999138215839279,0.719066715178103,0.987649609496751,0.446120665399721,0.997359742083862,0.810083562288972,0.770472365370313,0.995937629948267,0.906854752268203,0.262677322650256,0.924939028844217
"45",111.0419433,0.679900272495479,0.93687871511764,0.980656386908198,0.962391939222392,0.732869347832746,0.877505127087683,0.891953351125185,0.616291744910403,0.968926508769135,0.998423723180491,0.999935661985809,0.824051325524486,0.999138215839279,0.707251123308869,0.973893312933087,0.869011432546119,0.82839644003802,0.832200684082482,0.805918423488014,0.973860464586253,0.755935552472696,0.776267683689326,0.488922943820706
"46",111.1166283,0.82625655160587,0.976102891546628,0.761455450141208,0.962391939222392,0.762708776429146,0.933012530510288,0.931379970430256,0.972000934469154,0.998440032272259,0.677046507966808,0.999935661985809,0.878423068392944,0.999138215839279,0.791687581863157,0.965818105742038,0.938768191606407,0.798644193622481,0.830074326829049,0.687692232029048,0.973860464586253,0.993924484709201,0.952414656275506,0.606321616358031
