,Feature Name,m/z,Retention Time,m/z - Minimum,m/z - Maximum,Retention Time - Minimum,Retention Time - Maximum,Exclusion Details,User Excluded
2865,160.18_736.4686m/z,736.468643097783,2.66963326931,736.4653455250549,736.4722560214461,157.9990053177,164.8509979248,,False
2866,352.6_736.4934m/z,736.4933602084351,5.876608371734501,736.489817109131,736.496810262163,345.29600143434,363.80001068117997,,False
2867,360.95_736.5211m/z,736.521081073652,6.015875101089501,736.517816552061,736.524784773824,349.93100166318,376.28800392150004,,False
2868,428.03_736.5282m/z,736.528212122353,7.1337916851045,736.5248457326511,736.531792525298,414.2209911346201,437.1859931946,,False
2869,404.92_736.5291m/z,736.529091270618,6.748608350754,736.524876205002,736.531790723069,389.3229961395,410.19699096678,,False
2870,376.11_736.534m/z,736.5339855107561,6.268533229827999,736.531814962553,736.5386421683501,372.89299964904,378.31701278687996,,False
2871,390.94_736.5462m/z,736.5462225902071,6.515749931335,736.5423189376011,736.5492960991439,380.76999664308,406.27698898314,,False
2872,330.66_736.5698m/z,736.5697916054671,5.511066436768,736.566815401531,736.573790497574,326.85499191282,331.70499801636004,,False
2873,505.81_736.5867m/z,736.586655603734,8.430166244507,736.584345401414,736.591244859074,503.1699943542599,512.8579902649201,,False
2874,524.1_736.6462m/z,736.646240351945,8.735033035278,736.6438199619259,736.650228734236,520.73902130124,526.85497283934,,False
2875,490.87_736.6469m/z,736.646884194897,8.181208133697499,736.6438392636279,736.6505709350861,488.3250045776401,508.4279823303,,False
2876,533.43_736.6469m/z,736.646936545133,8.890417098999,736.643962034009,736.650500468721,530.11098861696,537.6549911499,,False
2877,562.78_736.6805m/z,736.68054537511,9.379583358764998,736.675455565152,736.682307281375,559.4769859314,569.27398681638,,False
2878,554.41_736.6772m/z,736.677204467039,9.240133285522,736.675311393927,736.681975557043,551.02300643922,555.9709739685,,False
2879,573.0_736.681m/z,736.681047286108,9.5499167442325,736.675553194936,736.6823042481509,569.46098327634,576.88997268678,,False
2880,584.72_736.6815m/z,736.681488438381,9.7452750205995,736.678815557001,736.6858051403709,581.93000793456,593.12599182126,,False
2881,606.69_736.7181m/z,736.71807016539,10.111575126648,736.713990566753,736.720738779152,603.3679962158401,608.65402221678,,False
2882,428.29_737.532m/z,737.532002180501,7.1381502151489995,737.5293191491229,737.536227399853,414.56199645996,430.75999259946,,False
2883,405.05_737.5326m/z,737.532647147382,6.750800132751,737.5293299134551,737.53626185608,389.81700897216,409.56699371339994,,False
2884,376.18_737.5358m/z,737.5357727797391,6.269733428955001,737.532859961542,737.53975428127,372.67899513246005,383.10298919676,,False
2885,390.96_737.5509m/z,737.55088490679,6.515983104706,737.546826519426,737.5538071369921,387.76499748227997,401.8870067596201,,False
2886,474.34_737.5933m/z,737.5932557410921,7.905716896057,737.588814105152,737.5957732972031,471.53200149534007,479.26400184629995,,False
2887,524.13_737.6489m/z,737.648854344839,8.735583305359,737.6449633122529,737.651693505129,521.01202011108,525.6650161743,,False
2888,584.6_737.6847m/z,737.684685079676,9.743399620056,737.679879251474,737.686802036931,581.93000793456,595.64701080324,,False
2889,562.84_737.6845m/z,737.684489398022,9.3806834220885,737.679815803642,737.6868081527609,559.2479896545599,569.77598190306,,False
2890,554.52_737.6827m/z,737.682670821233,9.242066383362,737.679846119855,737.686724056555,551.0160255432,555.99798202512,,False
2891,119.68_738.2774m/z,738.2773967408881,1.9946333169939998,738.274836235344,738.281653158449,117.80400037764,126.77899360656001,,False
2892,386.35_738.5074m/z,738.507431422491,6.4391832351685006,738.502477020517,738.5093063663071,378.76799583438,392.93998718262003,,False
2893,284.53_738.5073m/z,738.507304698423,4.742216587067,738.502317030031,738.509303807059,264.55799102784,302.62999534607997,,False
2894,362.91_738.5085m/z,738.508480493894,6.048550128937,738.505817400791,738.512755815848,351.78400039673994,370.4770088196,,False
2895,432.73_738.5433m/z,738.5433333905189,7.212141752243,738.5408247440989,738.547790613801,422.8199958801,438.68199348449997,,False
2896,442.95_738.5439m/z,738.543910488895,7.382433414459001,738.540843365457,738.547695118175,438.840007782,459.6980094909599,,False
2897,418.5_738.5443m/z,738.544300396911,6.975066661835,738.5408180700299,738.547700883846,404.42098617552,420.04300117493995,,False
2898,390.9_738.5485m/z,738.5485131915241,6.5150582790375005,738.5443234250321,738.551298280745,381.6230106354,398.49700927734,,False
2899,454.26_738.6257m/z,738.6257006304511,7.5710418224335,738.621331989153,738.6282669991419,451.48501396182,467.29800224304,,False
2900,525.89_738.6607m/z,738.660684382145,8.76481628418,738.6563206163589,738.66328770916,516.76397323608,535.75000762938,,False
2901,556.96_738.6612m/z,738.661179140967,9.282716751099,738.656360999149,738.663311247596,548.7329864502,560.29998779298,,False
2902,543.0_738.6615m/z,738.661542801015,9.050024986267001,738.656503217141,738.663288473905,535.77301025388,545.0729942322,,False
2903,584.28_738.6889m/z,738.6889077328669,9.737933158875,738.684598781493,738.691303572131,581.6460227966401,588.2790184021201,,False
2904,563.28_738.6882m/z,738.688197563684,9.388066291809,738.6843280184489,738.691283177052,559.4769859314,573.52598190306,,False
2905,592.47_738.6966m/z,738.696607779485,9.874583244323999,738.691330158855,738.698304251331,580.5080223083401,605.1520156860599,,False
2906,386.3_739.5114m/z,739.511387429284,6.438316822052001,739.506869588183,739.5137873821919,371.80300712586,387.28700637816,,False
2907,362.81_739.5108m/z,739.5107946150929,6.046800136566001,739.506836227673,739.513771135968,355.22200584414,371.56700134278,,False
2908,285.44_739.511m/z,739.5109805542909,4.757316589355,739.5068159055361,739.513803480914,263.84799957276,297.9170036316,,False
2909,432.54_739.5468m/z,739.546801925508,7.2089583873750005,739.541899929696,739.5488075692849,410.50300598141996,438.94901275632003,,False
2910,442.94_739.547m/z,739.546982726449,7.382274866104,739.541909399085,739.548803741026,440.21698951722,454.41699028014006,,False
2911,526.03_739.6646m/z,739.664602562003,8.767158508301,739.660824778169,739.6677777026531,518.09297561646,537.0859909057799,,False
2912,557.1_739.6647m/z,739.664705511315,9.2850003242495,739.660812800065,739.667778203963,548.50502014158,559.37198638914,,False
2913,584.24_739.6932m/z,739.693179052331,9.737350463867,739.6888718585229,739.695809943448,580.2739906311,601.93302154542,,False
2914,592.21_739.7002m/z,739.700215829808,9.870124816894501,739.6958230174049,739.702806117187,579.1379928588599,605.21701812744,,False
2915,362.63_740.5182m/z,740.5181735180679,6.0438249111175,740.514872667948,740.521745900249,352.12600708007994,370.36800384522,,False
2916,395.59_740.5228m/z,740.522774564055,6.5932083129885,740.518442923971,740.525310039551,384.17401313783995,405.39198875430003,,False
2917,412.62_740.5233m/z,740.52328465476,6.876983165741,740.5184205120061,740.5252261909039,405.54499626162004,421.05500221254,,False
2918,344.17_740.5243m/z,740.5242649262781,5.736083507537999,740.5218248110699,740.5287885122791,328.74200820924,354.72001075746005,,False
2919,432.98_740.5505m/z,740.550511523539,7.216366767883,740.5463259762461,740.553286600908,418.21100234988,454.33399200438,,False
2920,466.56_740.56m/z,740.560036516471,7.775991678238,740.556811980103,740.563798703074,461.20499610900004,485.27000427245997,,False
2921,445.99_740.5592m/z,740.559226219348,7.4332082271574995,740.556813136633,740.5636751948219,427.20399856566,454.94001388547997,,False
2922,484.88_740.5962m/z,740.5961814620571,8.0813665390015,740.59185659109,740.59878083114,482.2270202637,486.49698257448,,False
2923,492.1_740.6403m/z,740.6402839061391,8.201741695404001,740.6373293674029,740.644262284236,476.81098937987997,499.22601699827993,,False
2924,609.13_740.6694m/z,740.6693757859109,10.152108669281,740.66533765644,740.672307787639,605.41797637938,612.606010437,,False
2925,526.61_740.6684m/z,740.6684208100199,8.776782989502001,740.665319776873,740.672120545753,517.90197372438,542.7140235900599,,False
2926,555.02_740.676m/z,740.676009388386,9.2502584457395,740.672312717246,740.679265823291,548.28397750854,557.99600601198,,False
2927,566.18_740.6771m/z,740.6771414212441,9.436367034912,740.672329827064,740.6793099024139,562.68098831178,575.39600372316,,False
2928,247.33_741.4713m/z,741.4713193443511,4.122091770172,741.466853193293,741.473800361573,236.76800251007998,273.35300445558,,False
2929,366.19_741.5121m/z,741.5121265260409,6.103158473968501,741.508833382574,741.51578491618,353.46399307248004,377.40700721742,,False
2930,395.62_741.526m/z,741.525969248047,6.59374165535,741.5228242736121,741.529743471216,389.13099288942,406.06201171877996,,False
2931,343.99_741.5268m/z,741.5267835966761,5.733200073242001,741.5228318105569,741.529788952054,329.97399330137995,359.34099197388,,False
