,Feature Name,m/z,Retention Time,m/z - Minimum,m/z - Maximum,Retention Time - Minimum,Retention Time - Maximum,Exclusion Details,User Excluded
634,258.68_280.1734m/z,280.173360985964,4.311383247375001,280.169628848506,280.176605439424,257.87000656128,261.8619918,,False
635,121.24_281.1134m/z,281.113427332242,2.0206749439239995,281.111120601079,281.117917562087,112.1349978447,129.99599933622,,False
636,171.69_281.1133m/z,281.113346834552,2.861566781998,281.111200463856,281.118020773942,160.48899650574,185.39299964904,,False
637,160.07_281.1323m/z,281.13234142571497,2.667883396149,281.128739750055,281.135579229296,159.0029952,160.6269978,,False
638,138.87_281.1493m/z,281.14925556549497,2.3145666122439996,281.146115766423,281.1530655591,137.5029948,142.9360056,,False
639,115.98_281.9615m/z,281.961503986948,1.93301666,281.958148487834,281.965079047823,115.29900312426001,116.8890024,,False
640,78.83_282.1203m/z,282.120255192202,1.31379998,282.116166937031,282.122594417468,67.63400316239999,91.05900059999999,,False
641,137.86_282.1441m/z,282.14409198841497,2.29771662,282.14012942386796,282.14702024853295,134.6890068054,145.20000457764,,False
642,123.13_282.1429m/z,282.142865130901,2.0522084236145,282.140140257448,282.147070993554,107.8970004,129.9980022,,False
643,176.78_282.1426m/z,282.1426216331,2.94639993,282.140194173252,282.146890531741,170.78199840000002,177.35700130464,,False
644,116.0_282.1619m/z,282.161918509173,1.9332666400000003,282.157990998671,282.16459391805,103.0509996414,116.55999898908001,,False
645,87.2_282.1792m/z,282.179238266238,1.4533249739644998,282.175365944768,282.182063865088,79.0310028,97.697997,,False
646,209.19_283.109m/z,283.109027808992,3.48650002,283.106126934251,283.112408266013,208.4230044,209.92800235746003,,False
647,86.04_283.1285m/z,283.128513313531,1.433958293329,283.123620273899,283.130599759777,68.28799740000001,90.3879978,,False
648,115.06_283.1287m/z,283.128739424098,1.9177166200000002,283.124061647537,283.130597780859,113.21800259999998,115.74899911878,,False
649,146.79_283.1268m/z,283.126810030943,2.44645,283.12375068629797,283.130456611045,142.28799840000002,147.44899749756001,,False
650,220.34_283.1261m/z,283.126090433554,3.67236661911,283.123632961148,283.130584636786,213.75200279999999,220.66799640000002,,False
651,136.75_283.1274m/z,283.12741838948,2.279124975277,283.123642991339,283.130525857875,135.17100334170001,137.2250034,,False
652,193.7_283.1312m/z,283.131169427614,3.2282500300000003,283.127147255343,283.13411196075003,192.87899494169997,194.265003,,False
653,193.63_283.1737m/z,283.17368846387797,3.2271499599999998,283.169238588601,283.176113233157,193.2240054,193.9869976044,,False
654,99.4_284.0992m/z,284.09918840665404,1.6566416635830001,284.096653412763,284.103407026808,77.3849988,99.86899852751999,,False
